Date,High,Low,Open,Close,Volume,Adj Close
2017-01-03,29.200000762939453,28.549999237060547,28.950000762939453,28.799999237060547,142100.0,25.220815658569336
2017-01-04,29.299999237060547,28.549999237060547,28.850000381469727,28.799999237060547,111100.0,25.220815658569336
2017-01-05,28.850000381469727,28.200000762939453,28.549999237060547,28.200000762939453,43500.0,24.695384979248047
2017-01-06,28.450000762939453,28.0,28.450000762939453,28.100000381469727,70800.0,24.607807159423828
2017-01-09,27.950000762939453,27.149999618530273,27.950000762939453,27.149999618530273,71000.0,23.7758731842041
2017-01-10,27.549999237060547,26.75,27.149999618530273,27.299999237060547,112800.0,23.907228469848633
2017-01-11,27.700000762939453,26.799999237060547,27.450000762939453,27.299999237060547,159300.0,23.907228469848633
2017-01-12,27.399999618530273,26.649999618530273,27.200000762939453,27.149999618530273,106000.0,23.7758731842041
2017-01-13,27.899999618530273,27.399999618530273,27.399999618530273,27.549999237060547,70300.0,24.12615966796875
2017-01-17,27.25,26.950000762939453,27.25,27.149999618530273,134700.0,23.7758731842041
2017-01-18,27.450000762939453,27.100000381469727,27.399999618530273,27.450000762939453,29600.0,24.038591384887695
2017-01-19,27.399999618530273,27.200000762939453,27.299999237060547,27.299999237060547,37800.0,23.907228469848633
2017-01-20,27.549999237060547,27.25,27.25,27.350000381469727,57900.0,23.95101547241211
2017-01-23,27.5,27.200000762939453,27.399999618530273,27.399999618530273,42200.0,23.994796752929688
2017-01-24,28.0,27.350000381469727,27.600000381469727,27.950000762939453,36300.0,24.4764461517334
2017-01-25,28.299999237060547,28.0,28.25,28.149999618530273,47700.0,24.65159034729004
2017-01-26,28.450000762939453,28.149999618530273,28.399999618530273,28.25,20700.0,24.73916244506836
2017-01-27,28.350000381469727,27.799999237060547,28.350000381469727,27.899999618530273,26000.0,24.432662963867188
2017-01-30,27.75,27.18000030517578,27.700000762939453,27.25,42900.0,23.863439559936523
2017-01-31,27.399999618530273,27.0,27.049999237060547,27.100000381469727,62100.0,23.73208236694336
2017-02-01,27.600000381469727,26.850000381469727,27.200000762939453,27.25,71300.0,23.863439559936523
2017-02-02,27.299999237060547,26.899999618530273,27.149999618530273,27.25,124800.0,23.863439559936523
2017-02-03,27.90999984741211,27.450000762939453,27.450000762939453,27.899999618530273,47300.0,24.432662963867188
2017-02-06,27.850000381469727,27.18000030517578,27.649999618530273,27.200000762939453,70200.0,23.819658279418945
2017-02-07,27.350000381469727,26.850000381469727,27.200000762939453,27.0,37100.0,23.644508361816406
2017-02-08,27.149999618530273,26.399999618530273,26.799999237060547,26.700000762939453,50500.0,23.381792068481445
2017-02-09,27.1200008392334,26.600000381469727,26.649999618530273,27.049999237060547,19500.0,23.688297271728516
2017-02-10,27.530000686645508,27.0,27.299999237060547,27.399999618530273,29700.0,23.994796752929688
2017-02-13,27.799999237060547,27.549999237060547,27.649999618530273,27.75,29700.0,24.30130386352539
2017-02-14,28.149999618530273,27.549999237060547,27.649999618530273,28.100000381469727,49000.0,24.607807159423828
2017-02-15,28.25,27.799999237060547,28.100000381469727,28.200000762939453,38000.0,24.695384979248047
2017-02-16,28.549999237060547,27.950000762939453,28.350000381469727,28.399999618530273,69800.0,24.87052345275879
2017-02-17,28.510000228881836,28.100000381469727,28.350000381469727,28.200000762939453,48400.0,24.695384979248047
2017-02-21,28.399999618530273,27.850000381469727,28.399999618530273,28.100000381469727,32000.0,24.607807159423828
