Date,High,Low,Open,Close,Volume,Adj Close
2017-01-03,20.75,19.899999618530273,20.149999618530273,20.270000457763672,2500.0,15.726016998291016
2017-01-04,20.700000762939453,19.760000228881836,19.760000228881836,20.200000762939453,4100.0,15.671707153320312
2017-01-05,20.219999313354492,19.610000610351562,20.100000381469727,20.059999465942383,4300.0,15.563092231750488
2017-01-06,20.399999618530273,19.899999618530273,20.0,20.350000381469727,2300.0,15.788084030151367
2017-01-09,20.420000076293945,19.40999984741211,20.149999618530273,19.549999237060547,8200.0,15.167420387268066
2017-01-10,19.799999237060547,19.350000381469727,19.450000762939453,19.520000457763672,5700.0,15.144146919250488
2017-01-11,19.670000076293945,19.450000762939453,19.649999618530273,19.520000457763672,1900.0,15.144146919250488
2017-01-12,19.6299991607666,19.399999618530273,19.399999618530273,19.479999542236328,2000.0,15.11311149597168
2017-01-13,20.299999237060547,18.350000381469727,19.549999237060547,18.950000762939453,7500.0,14.701922416687012
2017-01-17,19.600000381469727,18.950000762939453,18.950000762939453,19.56999969482422,1300.0,15.182936668395996
2017-01-18,20.350000381469727,18.649999618530273,19.25,18.899999618530273,4900.0,14.663131713867188
2017-01-19,19.700000762939453,18.780000686645508,19.100000381469727,19.1299991607666,1800.0,14.841573715209961
2017-01-20,19.100000381469727,18.65999984741211,18.899999618530273,19.100000381469727,7500.0,14.818299293518066
2017-01-23,19.100000381469727,18.5,18.75,18.799999237060547,4100.0,14.58554744720459
2017-01-24,18.899999618530273,18.350000381469727,18.600000381469727,18.600000381469727,6800.0,14.43038558959961
2017-01-25,19.0,18.399999618530273,18.600000381469727,18.950000762939453,4000.0,14.701922416687012
2017-01-26,19.0,18.75,19.0,18.950000762939453,2300.0,14.701922416687012
2017-01-27,19.5,18.860000610351562,18.950000762939453,19.350000381469727,24600.0,15.012256622314453
2017-01-30,19.350000381469727,18.700000762939453,19.350000381469727,19.0,4600.0,14.740713119506836
2017-01-31,19.899999618530273,18.899999618530273,18.899999618530273,19.850000381469727,5600.0,15.400165557861328
2017-02-01,19.700000762939453,19.399999618530273,19.649999618530273,19.450000762939453,2600.0,15.089838027954102
2017-02-02,19.450000762939453,19.280000686645508,19.420000076293945,19.40999984741211,1300.0,15.058802604675293
2017-02-03,19.399999618530273,18.860000610351562,19.399999618530273,18.860000610351562,2200.0,14.632099151611328
2017-02-06,19.799999237060547,18.649999618530273,18.649999618530273,18.700000762939453,6700.0,14.50796890258789
2017-02-07,19.299999237060547,19.100000381469727,19.200000762939453,19.219999313354492,2900.0,14.911395072937012
2017-02-08,19.200000762939453,18.799999237060547,19.200000762939453,18.899999618530273,3700.0,14.663131713867188
2017-02-09,18.950000762939453,18.700000762939453,18.950000762939453,18.799999237060547,3900.0,14.58554744720459
2017-02-10,19.450000762939453,18.600000381469727,18.799999237060547,19.25,8600.0,14.934674263000488
2017-02-13,19.75,19.25,19.350000381469727,19.299999237060547,8900.0,14.97346305847168
2017-02-14,19.690000534057617,18.739999771118164,19.25,19.049999237060547,7600.0,14.779507637023926
2017-02-15,19.0,18.75,19.0,18.75,3800.0,14.546758651733398
2017-02-16,18.90999984741211,18.600000381469727,18.75,18.850000381469727,4900.0,14.624340057373047
2017-02-17,19.5,18.899999618530273,18.899999618530273,19.5,2900.0,15.12862777709961
2017-02-21,19.5,19.100000381469727,19.5,19.100000381469727,1900.0,14.818299293518066
2017-02-22,19.350000381469727,19.350000381469727,19.350000381469727,19.350000381469727,800.0,15.012256622314453
2017-02-23,19.0,18.5,18.850000381469727,19.0,2500.0,14.740713119506836
2017-02-24,19.450000762939453,18.799999237060547,18.799999237060547,19.43000030517578,700.0,15.074319839477539
2017-02-27,19.149999618530273,18.850000381469727,18.850000381469727,19.100000381469727,3100.0,14.818299293518066
2017-02-28,18.950000762939453,18.75,18.950000762939453,18.799999237060547,4400.0,14.58554744720459
2017-03-01,18.799999237060547,18.600000381469727,18.799999237060547,18.600000381469727,1800.0,14.43038558959961
2017-03-02,18.75,18.5,18.600000381469727,18.5,2700.0,14.352798461914062
2017-03-03,18.549999237060547,17.549999237060547,18.5,18.5,6500.0,14.352798461914062
2017-03-06,18.399999618530273,17.700000762939453,17.75,18.399999618530273,2600.0,14.372329711914062
